candidate,accuracy,macro_f1,f1_drop,int4_count,int8_count,weight_memory_kb,memory_ratio,bitops_ratio,hardware_cost,accepted,config
50,0.9916055962691539,0.9753539131869917,0.005697943212209844,5,21,8.3359375,0.9603960396039604,0.9407412655358083,0.9505686525698843,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
51,0.9901399067288474,0.9707173633799545,0.010334493019247049,5,21,7.8203125,0.900990099009901,0.9463280838832436,0.9236590914465723,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
52,0.968421052631579,0.9211398267523896,0.05991202964681197,9,17,7.8515625,0.9045904590459046,0.8617970932350917,0.8831937761404982,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
53,0.9908727514990007,0.9748046154842711,0.006247240914930452,4,22,8.10546875,0.9338433843384338,0.9149831990607667,0.9244132916996003,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
54,0.9924050632911392,0.9781771270513804,0.002874729347821181,4,22,8.076171875,0.9304680468046804,0.9089105704222501,0.9196893086134652,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
55,0.9804130579613591,0.9491897563669779,0.03186210003222367,7,19,7.548828125,0.8697119711971197,0.8554714384033035,0.8625917048002116,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 4, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
56,0.9891405729513657,0.9683059755909831,0.01274588080821848,7,19,7.75390625,0.8933393339333934,0.8591150155864135,0.8762271747599034,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
57,0.9850766155896069,0.9589487531829759,0.02210310321622566,8,18,7.279296875,0.8386588658865887,0.8851969555888426,0.8619279107377156,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
58,0.9921385742838108,0.9775000055713484,0.0035518508278531424,4,22,8.087890625,0.9318181818181818,0.9113396218776568,0.9215789018479192,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
59,0.9888074616922052,0.9653647591465961,0.01568709725260542,7,19,8.140625,0.9378937893789379,0.9051151775231772,0.9215044834510575,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
60,0.9920719520319787,0.9752697882301169,0.005782068169084664,3,23,7.89453125,0.9095409540954096,0.9835735395328125,0.946557246814111,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
61,0.990473017988008,0.9717106403610212,0.009341216038180389,6,20,7.47265625,0.860936093609361,0.9094874701429092,0.8852117818761351,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
62,0.9893404397068621,0.9669806371841944,0.014071219215007202,7,19,7.3515625,0.846984698469847,0.903819683413627,0.875402190941737,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
